ID_CLIENTES ID_PRODUCTO HORACOMPRA FECHACOMPRA
736072241 7236 9:59:10 3-7-2016
715425137 7095 10:59:29 9-4-2016
728995345 6109 17:19:26 3-6-2016
706930802 6736 19:27:0 19-5-2016
460316416 2259 20:18:34 6-5-2016
871145392 8925 15:33:21 12-7-2016
145588642 7107 7:46:24 11-5-2016
267776193 3746 13:41:19 26-8-2016
263344609 2633 14:46:6 21-7-2016
416088463 9317 16:7:15 20-7-2016
293202195 8545 7:44:55 20-7-2016
523970465 3207 18:28:45 4-6-2016
636336754 8638 10:56:17 19-7-2016
794618540 7631 11:56:12 3-8-2016
153671046 4883 10:48:18 25-4-2016
943376262 1327 12:37:39 25-6-2016
910578967 8638 10:50:42 25-7-2016
572462874 2426 17:23:21 15-5-2016
727709609 5199 17:50:57 29-8-2016
729715582 3139 7:59:49 21-7-2016
897781123 7197 9:43:10 1-5-2016
507007420 8391 12:59:4 31-5-2016
792186887 2669 15:37:29 31-7-2016
457831680 2571 20:49:45 17-7-2016
667762060 7325 15:14:43 18-4-2016
260875067 3049 8:40:46 1-4-2016
232327282 3467 11:49:0 10-7-2016
6062402 6226 16:54:58 8-6-2016
929987158 6019 11:35:6 4-4-2016
272372549 1413 9:36:33 13-8-2016
703765028 5122 13:46:43 21-8-2016
667762060 3105 10:0:56 20-5-2016
774770034 7095 12:14:0 20-4-2016
501965937 4584 9:2:52 29-8-2016
15143964 3846 16:47:20 6-8-2016
259650655 2571 8:30:56 10-5-2016
636336754 4584 18:39:54 21-4-2016
927668196 7737 10:6:2 17-5-2016
341945624 1827 19:50:2 2-5-2016
652567610 9063 17:48:23 30-4-2016
742953713 9548 11:36:57 5-7-2016
476831348 2588 11:35:31 20-6-2016
263344609 2347 15:22:4 1-6-2016
966043795 8919 18:4:5 14-7-2016
765313223 7737 21:45:15 4-4-2016
910578967 9081 15:37:3 6-7-2016
525233969 6753 14:5:52 11-4-2016
940955863 1573 11:23:48 19-8-2016
241380343 7096 17:15:56 13-5-2016
104589104 1742 14:22:17 18-5-2016
736072241 3979 14:21:7 14-4-2016
736072241 7724 8:57:13 27-7-2016
266445609 4211 15:39:53 21-5-2016
681162567 8720 12:8:44 26-5-2016
929987158 3351 15:12:1 16-7-2016
786771593 3903 17:23:10 28-5-2016
20984665 2571 21:34:22 14-8-2016
176921728 9444 7:47:18 31-4-2016
960272512 3049 16:27:56 26-5-2016
948589048 1573 13:20:57 17-5-2016
819498998 7306 12:49:20 12-6-2016
858493317 3062 21:0:10 15-4-2016
14649719 3746 8:29:57 8-5-2016
175718637 9011 10:58:16 25-7-2016
185257771 7107 17:54:25 2-4-2016
15143964 7176 16:41:27 8-8-2016
167555857 7100 18:28:1 8-8-2016
734099727 7691 12:47:20 24-5-2016
156837155 3064 16:58:34 14-4-2016
871145392 3746 15:1:22 31-4-2016
76312011 3105 13:55:46 23-7-2016
406847535 2633 11:36:35 8-6-2016
179753477 5916 12:22:7 28-5-2016
835952330 7236 18:4:55 21-7-2016
296913860 3139 12:20:28 4-5-2016
686645356 9815 14:49:27 27-4-2016
940955863 3846 8:29:1 20-4-2016
95345995 1995 9:49:58 2-6-2016
111578518 8545 21:59:58 7-6-2016
14649719 5643 15:6:36 17-4-2016
326441278 6256 17:9:29 29-6-2016
166583289 5846 16:7:2 21-7-2016
853532589 6879 12:0:30 15-4-2016
966855654 4235 21:36:15 11-4-2016
419074655 8720 14:50:47 17-8-2016
298026398 1010 19:22:44 20-7-2016
501965937 4481 18:29:37 27-5-2016
557012457 8919 15:15:51 24-4-2016
272372549 6019 9:27:52 11-5-2016
312283733 1503 13:23:49 10-4-2016
79363998 5597 17:47:31 23-5-2016
460868759 7171 15:40:36 4-4-2016
434888064 3207 21:27:56 14-7-2016
507007420 4625 7:24:41 31-7-2016
27226581 9858 11:0:20 2-5-2016
677387640 4883 15:8:48 13-6-2016
504825762 7556 10:22:58 30-4-2016
845999139 9016 9:39:31 25-4-2016
389139276 1218 21:18:15 19-8-2016
822075465 4846 14:43:55 4-6-2016
864222275 3135 13:29:53 18-5-2016
874951635 1641 10:25:1 28-8-2016
456569200 6497 19:41:4 3-7-2016
756108933 8605 12:14:1 25-6-2016
228907719 3223 8:33:10 23-4-2016
437624957 9063 9:8:29 22-4-2016
780077761 5237 7:43:8 15-7-2016
121779435 7306 20:30:25 15-6-2016
235219253 3055 20:39:39 16-5-2016
768978534 5239 21:51:14 2-8-2016
739922818 6561 9:9:17 6-6-2016
707582085 6256 12:56:36 25-7-2016
706930802 4749 9:51:1 7-7-2016
924635414 7176 19:20:23 30-4-2016
259650655 6226 14:12:36 20-6-2016
621070327 8919 15:48:42 22-4-2016
852595217 7737 14:20:21 28-8-2016
852595217 1874 11:37:52 1-7-2016
700394232 1297 17:3:22 24-5-2016
837977101 3902 15:22:53 27-5-2016
51733832 8771 11:26:51 7-4-2016
42704401 7197 9:11:30 7-4-2016
36272816 9063 16:54:7 26-4-2016
3026136 1641 15:32:18 7-4-2016
507007420 5983 14:10:7 18-8-2016
211073236 3782 21:25:59 31-4-2016
322527202 6879 17:37:59 24-5-2016
197218548 7894 17:56:18 2-6-2016
727709609 3797 19:29:40 2-4-2016
53714374 9819 19:44:9 16-4-2016
364867853 2188 14:52:51 24-7-2016
153671046 3593 8:44:6 18-6-2016
256818021 5983 14:49:56 20-4-2016
317928559 8977 15:48:41 22-5-2016
372101277 4235 18:30:44 17-8-2016
108517504 3815 20:26:40 16-6-2016
3919365 2188 12:58:24 24-7-2016
584251904 6109 7:44:46 17-4-2016
167555857 2669 8:40:7 23-6-2016
871145392 5846 8:5:5 6-8-2016
996668478 7171 17:12:44 7-8-2016
518894000 3135 14:27:25 9-5-2016
411650789 7176 16:12:54 2-6-2016
943376262 8220 8:8:32 29-6-2016
825992848 9548 20:3:38 4-4-2016
3919365 4235 9:41:20 22-4-2016
475819103 2426 17:59:14 23-6-2016
293202195 8919 8:52:43 14-8-2016
522781145 8771 10:49:41 23-4-2016
111578518 3903 7:38:18 29-5-2016
930016604 2885 8:10:18 2-5-2016
446336083 5643 13:5:42 28-6-2016
229606785 7198 14:57:58 10-4-2016
880634370 1455 8:2:27 24-8-2016
123197691 7176 20:1:59 21-6-2016
530638605 7096 20:51:55 20-4-2016
799615741 7176 15:48:28 6-8-2016
419074655 5122 21:19:44 21-4-2016
707582085 8355 15:48:2 28-8-2016
348897668 1864 12:4:34 13-6-2016
948589048 2689 8:59:39 2-6-2016
510721647 1864 7:42:52 8-7-2016
856655617 8771 18:40:58 15-5-2016
845999139 9063 19:35:8 31-5-2016
518024185 3756 21:7:32 3-7-2016
660925908 4019 8:13:19 20-6-2016
806090411 6109 10:19:10 7-4-2016
342877562 7243 20:30:4 7-5-2016
892276049 4211 12:40:4 3-6-2016
326441278 9655 18:37:13 25-7-2016
941001255 6753 13:22:47 12-5-2016
138196873 6119 15:38:55 10-4-2016
162047625 7197 17:37:38 22-5-2016
13290950 9548 20:55:56 22-4-2016
557012457 4271 18:35:0 11-5-2016
460868759 2347 7:8:18 25-4-2016
764871238 3782 9:32:51 8-7-2016
699117626 8052 17:55:25 3-4-2016
251129923 5604 21:59:45 30-5-2016
532788298 1573 16:16:5 28-4-2016
502387653 9819 15:25:42 3-7-2016
305463999 1247 17:58:16 13-8-2016
157003269 2571 20:45:13 19-7-2016
745536637 9099 13:35:59 26-7-2016
14649719 8605 8:18:49 20-6-2016
664303436 4749 20:10:43 15-6-2016
445888697 3105 16:32:35 1-4-2016
636336754 4329 14:55:31 27-5-2016
95345995 8469 11:0:15 2-8-2016
853532589 9081 13:12:54 22-7-2016
241380343 1314 11:57:35 7-4-2016
35873879 1172 18:1:41 25-4-2016
111567748 5199 11:21:19 15-5-2016
729984981 6226 10:49:20 12-4-2016
739922818 7197 13:5:13 28-8-2016
966043795 9548 10:28:18 28-4-2016
315516892 7197 12:57:36 8-6-2016
305463999 3979 21:1:55 17-7-2016
465819686 7294 7:47:38 11-7-2016
703765028 6736 8:3:41 3-7-2016
537393749 3207 16:33:38 9-5-2016
544015698 9016 20:58:50 28-4-2016
983926536 2633 13:32:22 22-5-2016
54494282 3979 16:10:51 21-4-2016
359887841 3062 17:2:0 31-6-2016
477528259 8605 14:19:18 29-7-2016
924635414 6070 9:39:6 31-7-2016
104487583 2426 19:4:38 28-4-2016
620751123 7197 10:53:58 26-4-2016
927668196 2111 9:58:58 26-5-2016
737403418 5126 7:0:24 24-6-2016
640440716 3062 12:50:56 26-5-2016
880634370 8355 15:19:33 25-6-2016
259650655 5846 18:19:1 27-5-2016
822075465 7100 21:50:36 29-4-2016
450042786 6119 20:14:42 8-8-2016
27165538 6561 8:35:5 4-6-2016
716011114 3467 18:21:7 14-7-2016
518894000 6561 17:34:55 22-7-2016
359887841 6561 10:51:33 11-7-2016
135929715 9266 20:52:13 14-5-2016
620751123 8793 10:56:34 28-4-2016
95345995 9019 15:24:4 7-8-2016
621070327 1010 18:52:0 25-6-2016
477528259 9556 10:40:19 8-4-2016
197218548 3782 12:5:4 10-5-2016
880634370 3207 17:37:42 13-5-2016
635681712 3593 8:11:27 27-7-2016
442566640 4846 8:39:22 17-8-2016
897781123 9819 15:16:14 23-5-2016
342716648 3223 14:57:53 5-5-2016
925588804 5126 9:17:32 11-6-2016
421247354 3055 14:27:30 11-8-2016
189548986 6109 19:6:45 29-6-2016
40096693 1573 16:13:47 2-4-2016
764013444 7631 14:41:25 21-6-2016
636336754 1455 7:51:25 28-8-2016
537393749 5307 17:32:0 21-8-2016
568719132 7894 18:59:49 16-8-2016
641552758 8469 13:30:1 2-7-2016
895804797 3903 14:43:27 28-5-2016
618631646 3782 9:8:43 3-6-2016
857984126 8874 9:57:40 30-6-2016
290494656 8052 10:2:24 10-7-2016
479600520 3593 20:56:37 17-7-2016
104589104 5307 17:7:11 7-6-2016
599622970 1010 16:40:29 7-5-2016
356515542 8977 12:36:45 15-4-2016
770467586 4185 13:54:47 6-5-2016
441207332 8220 16:51:10 19-8-2016
167555857 7305 15:31:48 1-7-2016
794859839 6622 19:10:50 12-8-2016
352946993 7294 18:16:19 8-7-2016
935340252 5983 15:57:51 13-5-2016
336760315 8720 10:2:32 26-8-2016
737403418 4544 19:42:4 5-6-2016
410478872 3064 18:0:48 11-5-2016
966043795 6179 7:53:17 10-5-2016
851524601 6179 16:3:56 22-4-2016
568719132 8084 17:49:9 16-7-2016
874521832 3155 14:10:56 27-4-2016
130362238 8874 20:24:40 2-6-2016
460316416 7095 18:46:45 14-7-2016
524488624 9073 13:48:32 8-7-2016
469406952 6340 18:43:27 21-6-2016
54494282 6753 11:21:27 31-7-2016
53714374 7897 8:36:25 29-6-2016
630694025 9063 8:35:49 14-7-2016
793154960 2669 10:17:53 9-4-2016
305980798 8119 10:20:41 25-5-2016
921740715 3062 8:41:14 2-4-2016
300921067 4383 20:6:36 5-7-2016
122983070 7556 12:32:48 15-4-2016
793154960 5239 18:1:34 27-8-2016
266445609 6109 20:27:36 5-6-2016
805448701 3055 21:27:40 24-8-2016
36272816 3152 18:53:8 10-5-2016
162047625 4449 11:34:42 21-4-2016
82049619 6226 11:54:25 24-4-2016
899291762 7100 8:4:41 3-4-2016
686645356 6622 20:29:18 12-7-2016
887527347 5307 21:35:11 25-7-2016
326441278 8720 16:35:28 18-8-2016
677794287 6561 13:14:47 10-6-2016
553441146 7171 20:47:40 20-8-2016
940955863 5846 13:7:52 11-6-2016
764871238 9099 12:20:50 30-5-2016
349003500 9063 11:6:12 16-6-2016
886390481 7737 10:19:17 24-4-2016
249232509 3809 13:36:23 27-5-2016
409175985 8720 17:5:22 18-8-2016
74662918 6340 8:49:8 1-8-2016
527573582 7724 17:1:39 22-8-2016
282492515 6340 18:31:35 19-6-2016
616830009 7171 18:3:46 7-5-2016
84672662 9655 10:48:38 3-7-2016
421247354 9858 13:6:21 20-4-2016
35873879 3478 13:37:16 13-7-2016
40096693 3467 21:51:9 18-7-2016
940964926 8084 12:3:16 16-5-2016
341945624 7556 11:46:52 27-6-2016
442566640 7197 18:3:28 27-8-2016
927668196 5191 18:1:21 17-5-2016
570031242 6226 19:5:10 5-5-2016
943871305 3797 14:20:51 18-7-2016
252166373 3467 20:10:47 22-4-2016
380596688 1262 13:24:50 4-4-2016
972385532 7413 9:58:13 29-8-2016
119342353 8445 17:2:18 6-6-2016
297410728 1573 18:50:39 5-6-2016
553441146 9011 9:5:42 30-8-2016
3919365 5604 18:29:33 24-7-2016
686645356 7395 19:24:53 11-4-2016
51733832 3593 16:7:6 26-4-2016
428585639 8193 17:21:45 14-4-2016
168379389 8355 8:27:33 21-5-2016
681162567 7319 16:30:59 26-5-2016
263778187 8510 8:17:6 1-4-2016
886165738 6865 18:58:44 22-8-2016
378262174 1247 18:2:28 6-7-2016
764013444 6545 17:38:55 27-6-2016
739922818 8084 15:30:20 22-5-2016
620751123 1573 8:28:16 15-4-2016
544099704 9063 15:39:3 24-7-2016
197218548 1503 20:2:36 12-5-2016
30522615 3478 14:16:3 21-4-2016
843477294 5597 10:57:43 6-8-2016
722112534 5301 13:39:45 17-8-2016
35873879 1413 10:26:48 8-7-2016
522781145 6646 8:28:16 17-6-2016
18415605 3478 20:43:58 27-5-2016
729984981 1172 9:28:33 28-6-2016
954710357 7057 18:18:20 26-5-2016
333759523 9655 18:28:16 22-6-2016
899291762 1010 16:51:57 10-4-2016
874951635 6753 7:24:51 13-6-2016
91733142 1413 15:15:27 30-7-2016
746181993 8771 12:23:34 17-5-2016
270148450 7319 8:36:19 16-7-2016
270148450 1641 9:2:10 14-5-2016
871145392 5301 20:21:28 7-7-2016
383135310 9819 11:3:17 5-5-2016
674604134 2188 13:8:6 7-8-2016
835952330 7912 9:1:48 17-5-2016
263778187 7724 20:53:25 24-8-2016
542448786 7294 9:25:28 3-5-2016
27165538 8874 15:11:3 8-7-2016
380596688 1864 13:10:21 2-8-2016
20984665 3815 20:31:40 21-8-2016
11468720 7096 20:31:6 21-6-2016
641552758 6256 8:48:45 1-6-2016
995876190 2259 12:20:26 1-6-2016
660925908 5597 14:42:56 3-6-2016
267776193 9555 14:37:59 8-6-2016
858363696 5597 13:5:34 2-6-2016
677387640 1827 14:41:21 9-8-2016
208006972 6019 19:21:13 13-5-2016
948589048 2689 7:28:3 13-4-2016
516618976 3902 18:37:9 1-5-2016
121779435 1827 19:31:49 9-4-2016
684672149 4408 14:18:31 1-4-2016
30522615 8638 7:5:46 25-4-2016
45085409 1742 17:27:31 26-4-2016
636336754 1493 17:23:9 29-5-2016
392142738 1172 13:6:0 16-6-2016
557012457 9317 18:43:2 28-8-2016
410478872 3155 12:23:37 28-5-2016
75991501 8510 9:36:38 1-7-2016
158397838 3062 9:30:2 24-7-2016
624467998 2669 11:18:23 28-7-2016
891264501 1742 16:29:33 20-5-2016
253912441 4625 12:33:55 6-6-2016
295826813 4190 11:18:49 2-5-2016
507007420 6109 21:43:9 31-8-2016
166583289 7631 15:0:48 19-7-2016
708542930 9819 8:58:23 22-8-2016
302318452 2111 8:39:34 9-4-2016
787780386 4372 15:47:59 21-5-2016
822075465 4846 18:34:53 31-4-2016
140763639 9858 13:6:46 15-5-2016
421247354 9099 15:11:25 13-8-2016
2743878 3155 18:38:20 22-6-2016
451316148 7897 9:50:50 6-7-2016
524488624 5126 9:46:37 31-5-2016
978649796 7631 9:41:42 10-7-2016
537169150 1503 10:43:45 11-4-2016
972385532 1589 21:42:55 13-7-2016
512823354 1874 14:19:59 28-4-2016
212344405 5125 7:7:28 28-4-2016
850983377 2669 12:21:30 29-8-2016
70466517 4846 9:58:4 31-7-2016
584251904 1827 9:20:4 9-6-2016
82049619 7897 9:18:44 12-6-2016
770467586 7198 7:9:29 17-8-2016
544015698 5237 19:10:27 12-6-2016
927544264 8545 20:8:54 1-4-2016
874521832 5824 11:0:22 12-7-2016
74662918 4185 8:21:24 4-5-2016
768978534 9555 18:55:12 27-7-2016
159179846 7306 16:45:52 21-7-2016
370025220 4372 21:36:51 11-4-2016
722112534 9527 12:32:44 10-5-2016
710876312 6879 10:26:21 16-6-2016
874951635 7897 18:31:23 28-8-2016
764013444 6179 18:1:4 3-6-2016
887300148 9738 13:53:23 11-4-2016
513195925 5170 20:18:7 13-7-2016
537169150 2111 8:50:1 13-7-2016
104537961 9858 18:6:27 10-5-2016
356515542 8193 20:58:44 15-4-2016
435521936 1573 8:58:37 16-8-2016
470488374 4329 7:47:36 29-6-2016
82049619 3171 12:10:28 27-4-2016
764013444 6736 15:37:6 13-4-2016
652567610 2259 8:11:14 30-6-2016
872883605 1262 20:12:20 16-5-2016
734991030 7306 7:33:25 16-8-2016
419400527 6109 12:51:28 22-5-2016
255817939 4271 16:35:2 28-8-2016
996668478 8638 17:3:23 14-5-2016
302318452 5301 10:59:39 26-4-2016
899291762 3055 9:43:0 9-4-2016
649631912 7691 9:57:28 14-5-2016
411650789 5307 14:38:48 13-5-2016
79363998 8638 15:6:48 12-8-2016
264533025 1742 15:46:32 17-8-2016
300921067 7737 14:55:39 3-4-2016
966043795 7198 14:42:35 29-5-2016
710876312 3135 15:17:0 6-6-2016
572462874 5158 19:54:36 1-5-2016
940955863 9556 21:27:25 26-7-2016
54259237 2601 9:33:46 8-7-2016
143712451 1455 19:12:0 21-5-2016
475819103 3782 13:19:9 23-8-2016
794618540 3155 16:21:3 29-7-2016
273242047 4329 16:44:7 28-5-2016
270148450 8391 20:45:43 30-6-2016
966043795 9548 15:9:27 24-6-2016
116301342 4749 8:46:34 29-7-2016
739922818 7100 13:29:56 13-7-2016
192466367 2963 12:13:8 10-8-2016
650586950 1172 21:28:35 3-4-2016
938700356 3064 7:22:22 15-5-2016
714724048 9444 21:58:52 4-7-2016
422979991 9011 11:16:42 10-4-2016
280298030 3467 15:48:48 16-5-2016
411650789 7413 8:21:21 17-7-2016
572462874 4449 19:49:55 23-7-2016
972385532 3105 17:1:33 20-4-2016
843734302 3207 7:2:15 4-5-2016
104537961 8220 21:49:11 29-7-2016
993417775 2188 21:8:52 5-4-2016
697482391 4019 7:28:42 26-4-2016
508746586 7894 21:31:22 17-6-2016
537393749 1503 17:28:29 12-7-2016
53714374 5191 20:7:42 23-5-2016
620751123 6753 19:27:34 12-6-2016
289207111 9444 11:42:22 12-7-2016
54259237 9019 13:3:23 7-4-2016
703765028 6109 7:32:21 18-4-2016
609266062 9858 19:45:18 8-7-2016
928123820 7724 15:38:56 16-6-2016
664303436 8445 17:44:43 9-7-2016
409175985 7912 18:8:10 15-5-2016
762921312 3478 18:45:48 15-6-2016
159179846 7306 14:16:51 23-5-2016
326441278 7096 15:26:31 18-8-2016
185257771 2601 11:8:38 12-6-2016
787780386 2188 10:53:13 9-6-2016
81654257 3467 20:35:53 22-7-2016
435518953 6753 17:48:56 8-8-2016
457831680 8605 18:47:0 7-8-2016
954710357 2259 15:31:42 14-8-2016
313673816 3064 20:12:7 19-6-2016
681162567 6622 14:17:34 7-8-2016
406847535 6865 21:56:28 4-8-2016
822075465 3062 20:50:39 3-6-2016
366429983 8445 20:40:0 9-4-2016
410353269 1172 9:54:9 29-5-2016
727709609 7057 12:6:44 24-4-2016
633115998 5199 19:32:45 11-6-2016
392142738 3155 14:3:48 30-5-2016
910578967 1827 12:12:0 24-5-2016
27673302 8919 18:40:43 18-5-2016
996668478 9819 9:59:11 16-6-2016
37325183 7306 15:51:15 25-7-2016
895804797 9765 8:28:35 22-8-2016
53714374 2885 15:13:47 13-7-2016
360278518 6340 8:10:25 5-4-2016
943376262 9434 21:10:25 9-7-2016
111567748 9555 7:48:42 17-7-2016
716011114 8510 12:18:41 10-7-2016
851524601 6646 12:30:4 12-8-2016
814421611 3846 10:39:58 29-6-2016
650586950 9444 7:7:3 20-5-2016
34652472 6863 9:29:56 16-7-2016
447667670 2588 16:48:15 29-6-2016
925793987 7176 21:19:46 5-4-2016
13290950 8771 20:5:16 14-6-2016
246110039 7095 13:36:42 9-5-2016
312283733 7912 11:18:27 5-4-2016
326441278 1589 16:52:52 4-4-2016
598242496 4449 7:17:43 11-5-2016
156837155 5811 17:11:16 27-7-2016
111567748 2220 12:14:2 22-6-2016
935174101 8119 21:20:6 3-6-2016
584251904 3902 17:5:51 25-7-2016
547729164 2347 20:40:24 16-8-2016
861624892 1218 16:55:26 28-7-2016
677794287 1503 16:2:24 19-6-2016
785568134 4846 18:18:30 19-6-2016
382820573 9081 15:33:51 14-4-2016
553441146 2588 14:41:55 23-8-2016
633115998 7556 18:38:33 18-4-2016
982979761 3062 12:24:0 30-5-2016
880634370 3846 14:38:44 22-8-2016
11468720 4846 7:14:2 24-6-2016
451316148 9555 12:30:35 27-7-2016
176921728 3207 17:1:29 1-4-2016
976771785 1327 15:26:38 25-8-2016
188381152 4211 15:58:7 18-8-2016
780077761 7724 9:12:51 5-8-2016
352946993 4235 14:25:49 28-4-2016
619971072 4408 20:15:31 19-4-2016
906479030 9063 18:47:32 22-4-2016
260875067 3171 18:50:53 15-4-2016
456569200 3903 16:8:18 29-6-2016
451316148 7198 10:27:10 15-8-2016
682450428 5604 21:22:0 9-8-2016
508746586 8946 13:59:46 10-5-2016
652118007 7319 20:22:44 19-6-2016
874951635 4221 19:14:55 4-4-2016
573886783 7305 19:54:6 22-6-2016
3026136 9131 15:5:25 23-4-2016
108517504 9016 7:54:30 5-5-2016
770467586 3478 16:43:49 1-4-2016
143712451 7724 19:30:59 28-8-2016
410478872 4449 16:10:20 14-8-2016
851524601 7305 14:42:16 26-6-2016
598242496 8771 18:18:50 15-5-2016
299558099 1413 21:49:31 9-8-2016
232327282 7305 14:20:13 7-7-2016
54494282 3903 11:55:24 31-6-2016
470488374 7107 19:6:28 18-5-2016
108517504 7319 21:39:57 3-6-2016
518024185 2426 15:2:57 15-6-2016
457831680 3846 8:2:19 8-4-2016
69299210 8119 18:13:51 10-4-2016
852376705 3478 9:41:18 15-5-2016
310139635 7556 12:26:36 7-4-2016
344641690 4584 20:46:56 30-8-2016
977446763 5916 12:19:3 7-5-2016
910578967 8469 18:59:50 17-5-2016
244509074 8638 17:14:7 31-4-2016
777909525 6731 7:42:40 26-8-2016
577887086 1455 8:27:22 6-8-2016
925793987 8925 15:9:15 22-4-2016
320355944 2669 18:53:30 7-6-2016
624467998 3593 14:30:35 9-7-2016
121779435 9317 21:3:3 21-6-2016
35873879 6561 11:53:22 24-8-2016
61064435 6561 8:5:40 12-5-2016
861624892 3223 12:35:35 9-7-2016
208239203 1257 9:10:48 26-6-2016
143712451 3155 19:5:45 14-6-2016
966363244 9738 19:47:41 3-6-2016
544099704 3809 14:48:20 13-5-2016
256818021 6226 13:37:49 14-5-2016
437624957 6256 9:45:16 12-6-2016
925588804 5125 21:31:46 15-4-2016
40096693 1589 20:45:37 24-8-2016
416088463 3055 13:8:36 18-5-2016
633115998 2259 12:9:6 26-7-2016
699117626 8869 15:46:14 29-5-2016
93906401 7306 16:7:17 6-5-2016
411650789 9099 11:20:30 25-4-2016
927668196 3979 19:57:58 19-7-2016
996623439 2669 18:42:27 31-5-2016
356515542 4408 8:17:39 22-6-2016
733772303 3207 8:7:41 10-8-2016
300921067 4190 14:52:53 9-4-2016
435518953 3979 9:57:14 18-6-2016
266445609 4408 11:55:32 8-7-2016
928123820 2669 11:40:37 28-7-2016
856740877 9073 11:53:33 22-6-2016
745536637 9819 10:10:4 31-7-2016
457795714 1995 21:58:33 11-4-2016
935340252 7095 8:57:8 17-6-2016
437624957 8605 7:14:26 10-7-2016
132218319 5983 16:53:9 10-7-2016
53714374 6545 21:34:13 12-7-2016
456569200 3351 10:15:29 15-8-2016
294903465 9548 14:21:7 6-7-2016
192466367 7691 17:19:36 22-5-2016
540039024 5301 10:55:48 13-7-2016
688160722 2963 20:32:3 23-4-2016
188381152 1589 7:13:52 8-6-2016
522781145 2669 15:31:29 22-4-2016
764871238 7057 16:58:45 2-4-2016
322527202 2220 7:9:42 16-5-2016
93906401 7413 16:5:54 27-5-2016
329384197 6622 19:14:5 31-5-2016
688160722 3105 15:9:51 2-6-2016
650586950 8391 14:20:29 11-6-2016
900172677 4383 21:32:14 21-4-2016
570420800 4481 17:14:35 1-8-2016
972385532 5643 18:24:55 4-8-2016
538380517 7243 18:28:52 12-5-2016
132218319 1413 13:40:33 1-8-2016
899291762 2347 19:19:13 19-7-2016
3919365 3815 11:44:42 1-6-2016
37325183 6226 14:41:33 4-8-2016
733772303 5307 10:47:34 12-7-2016
630694025 5191 21:28:10 22-4-2016
816816751 3055 9:18:45 9-4-2016
861624892 8925 13:32:0 17-4-2016
906479030 1995 15:7:27 18-4-2016
407967780 7724 20:13:25 16-4-2016
197218548 7556 8:44:53 29-8-2016
798203400 9016 16:2:9 12-8-2016
732038119 8946 20:24:55 7-7-2016
765313223 1995 21:29:46 21-4-2016
410353269 8638 20:0:33 17-6-2016
437624957 8720 8:40:20 11-8-2016
211073236 7691 9:48:57 25-6-2016
359887841 9819 16:20:10 23-7-2016
366429983 8193 16:27:39 3-5-2016
785568134 5125 14:27:17 11-6-2016
966043795 7171 7:1:3 21-4-2016
910602459 5811 14:51:40 16-6-2016
798280714 4235 14:23:16 20-4-2016
421247354 9815 7:7:49 10-8-2016
682450428 3155 12:17:7 26-7-2016
2743878 4185 16:26:4 9-7-2016
392142738 7176 21:35:38 9-6-2016
162999178 1314 10:19:55 13-8-2016
305463999 9073 7:8:29 23-6-2016
852595217 7096 11:15:51 22-5-2016
852595217 8771 21:1:12 2-6-2016
280756754 2426 16:41:25 25-8-2016
924635414 7395 10:29:48 7-4-2016
305980798 3055 11:59:54 14-8-2016
91733142 5199 21:38:53 21-7-2016
294903465 7176 17:10:32 5-8-2016
740469066 3979 12:23:13 15-7-2016
422979991 1314 12:11:44 4-8-2016
553441146 8119 20:52:22 25-6-2016
293202195 1995 7:27:50 16-7-2016
11468720 1413 7:1:31 5-6-2016
816816751 6545 14:30:16 2-6-2016
176921728 9131 12:45:56 17-8-2016
392142738 7556 19:5:31 18-4-2016
641552758 9016 16:41:55 13-6-2016
852376705 7556 8:43:30 5-7-2016
260875067 6256 13:14:24 16-8-2016
211073236 7294 14:10:32 29-7-2016
364867853 9655 20:44:32 18-5-2016
37292591 3478 13:22:46 8-8-2016
329384197 6731 17:50:58 22-8-2016
162999178 9555 19:9:18 16-5-2016
677387640 5846 10:20:27 5-7-2016
460316416 2426 11:54:44 11-4-2016
347003257 3139 7:10:26 30-8-2016
624467998 4449 17:22:31 4-5-2016
